virtual-threads-io-sleep-10ms-cpu5000,100,0.0153012,14937.339,14982.1,14985.9
virtual-threads-io-sleep-10ms-cpu5000,100,0.015769,15244.138,15313.7,15321.7
virtual-threads-io-sleep-10ms-cpu5000,200,0.0153388,14686.4545,14744.4,14746.9
virtual-threads-io-sleep-10ms-cpu5000,200,0.015193,14405.897,14460.4,14463.9
virtual-threads-io-sleep-10ms-cpu5000,200,0.0156643,14578.7075,14612.9,14618.9
virtual-threads-mixed-sleep5ms-cpu500x50,50,0.0147574,13331.542,14452.7,14592.3
virtual-threads-mixed-sleep5ms-cpu500x50,50,0.0140124,13518.478,13819.1,13838.3
virtual-threads-mixed-sleep5ms-cpu500x50,50,0.0153306,14770.558,15086.0,15111.9
virtual-threads-mixed-sleep5ms-cpu500x50,100,0.016688,15774.698,16370.9,16416.0
virtual-threads-mixed-sleep5ms-cpu500x50,100,0.0129439,12174.556,12627.6,12673.1
virtual-threads-mixed-sleep5ms-cpu500x50,100,0.0150665,14052.589,14728.4,14760.5
virtual-threads-mixed-sleep5ms-cpu500x50,200,0.015763,13027.4705,14751.2,14876.2
virtual-threads-mixed-sleep5ms-cpu500x50,200,0.0139589,11397.0135,13019.0,13152.1
virtual-threads-mixed-sleep5ms-cpu500x50,200,0.0176206,13446.5265,16193.7,16450.4
fixed-pool-8-cpu-busy,1000,0.0182273,135.3346,134.0,308.0,-1.0
fixed-pool-8-cpu-busy,1000,0.0203298,129.21439999999998,134.4,198.2,-1.0
fixed-pool-8-cpu-busy,1000,0.0209835,144.3736,138.1,344.3,-1.0
fixed-pool-8-cpu-busy,10000,0.2125082,166.99973,185.5,619.9,-1.0
fixed-pool-8-cpu-busy,10000,0.1976603,152.83271,139.2,387.7,-1.0
fixed-pool-8-cpu-busy,10000,0.2062653,150.59152,134.8,278.8,0.897283372712938
fixed-pool-8-cpu-busy,50000,0.8984349,141.001888,144.4,267.1,0.9196963802833267
fixed-pool-8-cpu-busy,50000,0.9647227,150.29286,162.2,413.3,0.8736142824452152
fixed-pool-8-cpu-busy,50000,0.882764,139.459608,141.5,188.7,0.886040453923111
fixed-pool-8-io-sleep-10ms-cpu5000,50,0.1084434,15369.476,16392.2,16419.9,0.8996300243307762
fixed-pool-8-io-sleep-10ms-cpu5000,50,0.105995,14957.976,16019.0,16087.0,0.8996300243307762
fixed-pool-8-io-sleep-10ms-cpu5000,50,0.1087497,15446.386,16052.9,16128.3,0.8996300243307762
fixed-pool-8-io-sleep-10ms-cpu5000,100,0.2048199,15630.736,16167.9,16211.3,0.02374376334101007
fixed-pool-8-io-sleep-10ms-cpu5000,100,0.1981407,15127.488,16162.0,16198.3,0.02374376334101007
fixed-pool-8-io-sleep-10ms-cpu5000,100,0.2018731,15429.331,16152.4,16306.0,0.03340888341110829
fixed-pool-8-io-sleep-10ms-cpu5000,200,0.3898492,15468.3215,16173.3,16327.7,0.011069846658712907
fixed-pool-8-io-sleep-10ms-cpu5000,200,0.3989507,15867.233,16676.2,20371.4,0.013949852845799113
fixed-pool-8-io-sleep-10ms-cpu5000,200,0.3897661,15498.8435,16137.2,17068.4,0.01682985903288532
fixed-pool-8-mixed-sleep5ms-cpu500x50,50,0.0451187,6263.68,8051.1,8081.2,0.024011311341848016
